Tên sản phẩm,Giá (VNĐ),Thương hiệu,Đã bán,Điểm đánh giá,Số lượng đánh giá,Danh Mục
"Sữa Rửa Mặt Obagi Làm Sạch Da, Dịu Nhẹ 60ml",250000,Obagi,0,0,0,Sữa rửa mặt
Combo Cocoon Dưỡng Sáng Da Chiết Xuất Nghệ Hưng Yên 3 Món,765000,Cocoon,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt The Cafuné Chiết Xuất Gừng Làm Sạch Sâu 120ml,88000,The Cafuné,0,0,0,Sữa rửa mặt
Combo Embryolisse Sữa Rửa Mặt Làm Sạch Sâu 200ml + Sữa Dưỡng Ẩm Siêu Phục Hồi Da 30ml,499000,Embryolisse,0,0,0,Sữa rửa mặt
Kem Rửa Mặt & Mặt Nạ Acnes Ngăn Ngừa Mụn Đầu Đen 100g,66000,Acnes,0,0,0,Sữa rửa mặt
Bọt Rửa Mặt DrCeutics Sạch Sâu Dịu Nhẹ Cho Mọi Loại Da 420g,235000,DrCeutics,0,0,0,Sữa rửa mặt
[Mini] Sữa Rửa Mặt Garnier Tạo Bọt Dưỡng Sáng Da 50ml,39000,Garnier,0,0,0,Sữa rửa mặt
Kem Rửa Mặt Oxy Tút Sáng Từ Đất Sét Trắng 100g,63000,OXY,0,0,0,Sữa rửa mặt
"Sữa Rửa Mặt Obagi Làm Sạch Da, Dịu Nhẹ 200ml",875000,Obagi,0,0,0,Sữa rửa mặt
"Bộ La Roche-Posay Chống Nắng, Giảm Mụn, Ngừa Vết Thâm 5 Món",428000,La Roche-Posay,0,0,0,Sữa rửa mặt
"[Mini] Gel Rửa Mặt La Roche-Posay Giảm Mụn Cho Mặt, Toàn Thân 50ml",79000,La Roche-Posay,0,4.9,16,Sữa rửa mặt
"Gel Rửa Mặt Cetaphil Sạch Sâu, Tẩy Tế Bào Chết Dịu Nhẹ 473ml",422000,Cetaphil,0,0,0,Sữa rửa mặt
"Sữa Rửa Mặt CeraVe Dạng Kem Tạo Bọt Cho Da Thường, Khô 100ml",191000,CeraVe,0,0,0,Sữa rửa mặt
Gel Rửa Mặt Evoluderm Từ Bưởi Hồng Và Hoa Cúc 250ml,99000,Evoluderm,0,0,0,Sữa rửa mặt
"[Mini] Combo 2 Gel Rửa Mặt La Roche-Posay Cho Da Dầu, Nhạy Cảm 15ml",180000,La Roche-Posay,0,0,0,Sữa rửa mặt
Combo Kem Chống Nắng Dermablock Phổ Rộng Mỏng Nhẹ Vô Hình 35ml + Sữa Rửa Mặt Tia'm Ốc Sên 200ml,279000,Dermablock,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt S:kin Heritage Bến Thành Làm Sạch Dịu Nhẹ 120ml,125000,S:kin Heritage,0,5.0,1,Sữa rửa mặt
[Mua 1 Tặng 1] Freeplus Sữa Dưỡng Ẩm Dịu Nhẹ 1 + Sữa Rửa Mặt Dịu Nhẹ,757000,Freeplus,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt La Roche-Posay Cho Da Hỗn Hợp & Da Dầu 125ml,529000,La Roche-Posay,0,5.0,3,Sữa rửa mặt
Combo Cocoon Gel Rửa Mặt Cà Phê 140ml & Tẩy Da Chết Mặt 150ml,319000,Cocoon,0,5.0,1,Sữa rửa mặt
Sữa Rửa Mặt Torriden Tạo Bọt Dưỡng Ẩm Da 150ml,226000,Torriden,0,5.0,1,Sữa rửa mặt
Sữa Rửa Mặt oh!oh! Detox Làm Sạch Sâu Cho Mọi Loại Da 150g,496000,oh!oh!,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt Nivea Men Bọt Mịn Sạch Nhờn Mát Lạnh 100g,71000,Nivea,0,0,0,Sữa rửa mặt
[Mini] Sữa Rửa Mặt Milaganics Tinh Dầu Tràm Trà Ngừa Mụn 30ml,35000,Milaganics,0,5.0,1,Sữa rửa mặt
"Sữa Rửa Mặt Lanbena Kiểm Soát Dầu, Sạch Sâu Lỗ Chân Lông 236ml",68000,Lanbena,0,0,0,Sữa rửa mặt
Gel Rửa Mặt Hada Labo Dưỡng Ẩm Cho Da Nhạy Cảm 80g,79000,Hada Labo,0,0,0,Sữa rửa mặt
Combo Melano CC Sữa Rửa Mặt 130g + Serum Dưỡng Sáng Cao Cấp 20ml,557000,Melano CC,0,0,0,Sữa rửa mặt
Gel Rửa Mặt Cocoon Cà Phê Đắk Lắk Cho Làn Da Tươi Mới 140ml,171000,Cocoon,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt Bio-essence Từ Sữa Ong Chúa Cho Da Khô 100g,169000,Bio-essence,0,5.0,5,Sữa rửa mặt
Combo S:kin Heritage Nước Tẩy Trang Phú Xuân 320ml + Sữa Rửa Mặt Bến Thành 120ml,243000,S:kin Heritage,0,0,0,Sữa rửa mặt
[HSD 08/2026] Sữa Rửa Mặt On: The Body Chiết Xuất Chanh Cho Da Dầu 200g,79000,On: The Body,0,0,0,Sữa rửa mặt
[Mini] Sữa Rửa Mặt Milaganics Tràm Trà Nano Nghệ Ngừa Mụn 30ml,35000,Milaganics,0,0,0,Sữa rửa mặt
"Sữa Rửa Mặt Obagi 2% BHA Sạch Sâu, Tẩy Tế Bào Chết 118ml",848000,Obagi,0,5.0,1,Sữa rửa mặt
Sữa Rửa Mặt Tẩy Trang Momopuri Dạng Gel Hương Đào 150g,319000,Momopuri,0,5.0,2,Sữa rửa mặt
Sữa Rửa Mặt Rau Củ Byvibes Wonder Bath Săn Chắc Da 300ml,289000,Byvibes Wonder Bath,0,4.3,3,Sữa rửa mặt
Bộ Sản Phẩm Acnes Chăm Sóc Da Mụn Cho Mặt Và Cơ Thể 4 Món,105000,Acnes,0,0,0,Sữa rửa mặt
Bộ Sản Phẩm Hada Labo Kem Rửa Mặt & Lotion Cho Da Khô + Tặng Ví Mickey,277000,Hada Labo,0,0,0,Sữa rửa mặt
Combo S:kin Heritage Sữa Rửa Mặt Bến Thành 120ml + Mặt Nạ Đất Sét Bản Phùng 70ml,225000,S:kin Heritage,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt Naris Luque Tẩy Trang 2 Trong 1 100g,954000,Naris Cosmetics,0,5.0,1,Sữa rửa mặt
Hộp Quà Sunplay Chống Nắng Dưỡng Da 3 Món,291000,Sunplay,0,5.0,1,Sữa rửa mặt
Sữa Rửa Mặt Cetaphil Dạng Bọt Siêu Mịn Dịu Da Nhạy Cảm 200ml,535000,Cetaphil,0,5.0,2,Sữa rửa mặt
Sữa Rửa Mặt B.O.M Tạo Bọt Ngăn Ngừa Mụn 150ml,171000,B.O.M,0,5.0,1,Sữa rửa mặt
[HSD 08/2026] Sữa Rửa Mặt Cetaphil Tạo Bọt Dịu Lành Cho Da Nhạy Cảm 236ml,233000,Cetaphil,0,0,0,Sữa rửa mặt
[Mua 1 Tặng 1] Eucerin Serum Giảm Thâm Mụn 40ml + Gel Rửa Mặt Cho Da Mụn 75ml,584000,Eucerin,0,0,0,Sữa rửa mặt
Gel Làm Sạch Bioderma Cho Da Rất Khô & Viêm Da Cơ Địa 200ml,425000,Bioderma,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt Neogen Dermalogy Làm Sạch Sâu Cho Da Dầu Mụn 150ml,206000,Neogen Dermalogy,0,0,0,Sữa rửa mặt
Hộp Quà Sunplay Chống Nắng Toàn Thân 3 Món,330000,Sunplay,0,0,0,Sữa rửa mặt
Combo SVR Tinh Chất Retinol Ngừa Lão Hoá 30ml & Gel Rửa Mặt Cho Da Dầu 55ml,1015000,SVR,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt Rosette Tạo Bọt Ngăn Ngừa Và Giảm Mụn 120g,89000,Rosette,0,0,0,Sữa rửa mặt
"[HSD 06/2026] Gel Rửa Mặt Avène Làm Sạch Da, Giảm Nhờn Mụn 200ml",320000,Avène,0,0,0,Sữa rửa mặt
[HSD 08/2026] Sữa Rửa Mặt Evoluderm Bổ Sung Vitamin E Cấp Ẩm Dịu Nhẹ 250ml,72000,Evoluderm,0,0,0,Sữa rửa mặt
"[HSD 05/2026] Sữa Rửa Mặt Paula’s Choice Cân Bằng Ẩm, Giảm Dầu Thừa 237ml",520000,Paula's Choice,0,0,0,Sữa rửa mặt
[HSD 07/2026] Sữa Rửa Mặt Cetaphil Dịu Lành Cho Da Nhạy Cảm 250ml (Mới),182000,Cetaphil,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt Care:Nel Hỗ Trợ Se Khít Lỗ Chân Lông 150g,255000,Care:Nel,0,0,0,Sữa rửa mặt
[HSD 07/2026] Gel Rửa Mặt SVR Dành Cho Da Nhạy Cảm 200ml,311000,SVR,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt Nuxe Tạo Bọt Dịu Nhẹ Cho Mọi Loại Da 150ml,427000,Nuxe,0,5.0,4,Sữa rửa mặt
"Combo Cetaphil Làm Dịu, Phục Hồi Da 4 Món",2612000,Cetaphil,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt On: The Body Chiết Xuất Chanh Cho Da Dầu 200g,98000,On: The Body,0,0,0,Sữa rửa mặt
[HSD 05/2026] Gel Rửa Mặt & Tắm Gội A-Derma Dịu Nhẹ Cho Da 200ml,277000,A-Derma,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt Tẩy Trang Momopuri Làm Sạch Da Hương Đào 150g,119000,Momopuri,0,5.0,2,Sữa rửa mặt
Bông Tẩm Dung Dịch Tẩy Trang & Rửa Mặt Purederm 1 Miếng,13000,Purederm,0,0,0,Sữa rửa mặt
Combo La Roche-Posay Gel Dưỡng Làm Mờ Sẹo 40ml + Gel Rửa Mặt Da Dầu Mụn 50ml,520000,La Roche-Posay,0,0,0,Sữa rửa mặt
Kem Tẩy Trang Freeplus Dưỡng Ẩm Dịu Nhẹ Cho Da 125g,437000,Freeplus,0,5.0,1,Sữa rửa mặt
Bộ Sản Phẩm Vichy 02 Cấp Ẩm & Làm Sạch Da 3 Món,579000,Vichy,0,0,0,Sữa rửa mặt
Bộ Sản Phẩm Hada Labo Kem Rửa Mặt & Lotion Cho Da Dầu + Tặng Ví Mickey,277000,Hada Labo,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt Avander Tảo Biển Dưỡng Ẩm Sáng Da 100g,69000,Avander,0,0,0,Sữa rửa mặt
Gel Rửa Mặt Topicrem Không Xà Phòng Làm Sạch Dịu Nhẹ 200ml,249000,Topicrem,0,0,0,Sữa rửa mặt
"Sữa Rửa Mặt Klairs Dưỡng Ẩm, Dịu Nhẹ, Sạch Sâu 140ml",520000,Klairs,0,0,0,Sữa rửa mặt
[Mini] Sữa Rửa Mặt CeraVe Cho Da Thường Đến Khô 30ml,25000,CeraVe,0,5.0,2,Sữa rửa mặt
Combo Vichy Kem Chống Nắng Không Nhờn & Gel Rửa Mặt Da Mụn,438000,Vichy,0,5.0,1,Sữa rửa mặt
Kem Rửa Mặt Oxy Làm Sạch Sâu Sảng Khoái 50g,46000,OXY,0,5.0,16,Sữa rửa mặt
Sữa Rửa Mặt Vichy Từ Đất Sét Và Đá Khoáng Núi Lửa 125ml,432000,Vichy,0,0,0,Sữa rửa mặt
"Combo Vichy Giúp Giảm Dầu Mụn, Phục Hồi & Nuôi Dưỡng Da",515000,Vichy,4/tháng,0,0,Sữa rửa mặt
Sữa Rửa Mặt Happy Event Dịu Nhẹ Cho Da 120ml,69000,Happy Event,0,0,0,Sữa rửa mặt
Gel Rửa Mặt Isis Pharma Giảm Nhờn Mụn Cho Da Nhạy Cảm 250ml,415000,Isis Pharma,0,5.0,4,Sữa rửa mặt
Sữa Rửa Mặt Và Tẩy Trang Naris Alodew Từ Lô Hội 100g,208000,Naris Cosmetics,1/tháng,5.0,2,Sữa rửa mặt
Combo La Roche-Posay Làm Sạch Sâu Double Cleansing Da Dầu,189000,La Roche-Posay,1/tháng,5.0,2,Sữa rửa mặt
"Sữa Rửa Mặt Simple Purify+ Giảm Mụn, Kiểm Soát Dầu 240ml",253300,Simple,0,0,0,Sữa rửa mặt
Gel Rửa Mặt Garnier Vitamin C Sạch Sâu Dịu Nhẹ Sáng Da 120ml,159000,Garnier,9/tháng,5.0,1,Sữa rửa mặt
[HSD 07/2026] Sữa Rửa Mặt innisfree Dành Cho Da Mụn 150g (Mới),200000,innisfree,0,0,0,Sữa rửa mặt
Combo 2 Sữa Rửa Mặt Vichy Dạng Gel Làm Sạch Sâu Da Dầu Mụn 50ml,150000,Vichy,6/tháng,4.9,14,Sữa rửa mặt
Combo Kem Chống Nắng Dermablock Cấp Ẩm 35ml + Sữa Rửa Mặt Tia'm Ốc Sên 200ml,279000,Dermablock,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt Cosrx Salicylic Acid 0.5% Tái Tạo Da 50ml,85000,Cosrx,0,5.0,2,Sữa rửa mặt
Sữa Rửa Mặt Freeplus Dưỡng Ẩm Dịu Nhẹ Cho Da 100g,224000,Freeplus,5/tháng,5.0,5,Sữa rửa mặt
Combo Vichy Serum Phục Hồi & Sữa Rửa Mặt Sạch Sâu 50ml+50ml,1078000,Vichy,0,0,0,Sữa rửa mặt
[HSD 07/2026] Sữa Rửa Mặt Hazeline Giảm Mụn Chiết Xuất Nghệ Hoa Cúc 100g,32000,Hazeline,0,0,0,Sữa rửa mặt
"[Mini] Sữa Rửa Mặt Klairs Dưỡng Ẩm, Dịu Nhẹ, Sạch Sâu 20ml",49000,Klairs,10/tháng,0,0,Sữa rửa mặt
Sữa Rửa Mặt Bioré Thanh Lọc Da - Sáng Da 100g,49000,Bioré,3/tháng,4.7,10,Sữa rửa mặt
Combo Vichy Kem Chống Nắng + Gel Rửa Mặt Dành Cho Da Dầu Mụn 50ml+50ml,439000,Vichy,2/tháng,0,0,Sữa rửa mặt
Sữa Rửa Mặt Clean & Clear Giảm Nhờn Tác Dụng Sâu 100g,62000,Clean & Clear,1/tháng,5.0,1,Sữa rửa mặt
Gel Rửa Mặt Topicrem Không Xà Phòng Cho Da Dầu Hỗn Hợp 200ml,303000,Topicrem,0,5.0,1,Sữa rửa mặt
Sữa Rửa Mặt On: The Body Chiết Xuất Ô Liu Cho Da Khô 200g,98000,On: The Body,2/tháng,0,0,Sữa rửa mặt
"Combo Emmié Gel Rửa Mặt Sạch Sâu, Giảm Mụn 180ml + Nước Tẩy Trang Sạch Sâu, Mềm Mịn Da 250ml",240000,Emmié by Happy Skin,4/tháng,0,0,Sữa rửa mặt
"Combo Emmié Gel Rửa Mặt Dịu Nhẹ, Cấp Ẩm Sâu 180ml + Nước Tẩy Trang Sạch Sâu, Mềm Mịn Da 250ml",240000,Emmié by Happy Skin,1/tháng,0,0,Sữa rửa mặt
[Mua 1 Tặng 1] Eucerin Gel Giảm Mụn 40ml + Gel Rửa Mặt Cho Da Nhờn Mụn 75ml,469000,Eucerin,1/tháng,0,0,Sữa rửa mặt
Bộ Decumar Advanced Chăm Da Mụn Toàn Diện 3 Món,199000,Decumar,0,0,0,Sữa rửa mặt
[HSD 06/2026] Sữa Rửa Mặt Hazeline Giảm Mụn Chiết Xuất Nghệ Hoa Cúc 100g,27000,Hazeline,0,0,0,Sữa rửa mặt
Combo La Roche-Posay Gel Rửa Mặt Da Dầu Mụn 200ml & Nước Tẩy Trang Da Nhạy Cảm 50ml,360000,La Roche-Posay,2/tháng,4.0,1,Sữa rửa mặt
"Combo Eucerin Kem Chống Nắng 50ml + Gel Rửa Mặt 75ml Giúp Kiềm Dầu, Ngừa Mụn",494000,Eucerin,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt Curél Dạng Bọt Cấp Ẩm Chuyên Sâu Túi 130ml,219000,Curél,1/tháng,5.0,16,Sữa rửa mặt
Combo Bio-essence Kem Chống Nắng 40g + Sữa Rửa Mặt Dưỡng Sáng Da 100g,330000,Bio-essence,0,0,0,Sữa rửa mặt
"Sữa Rửa Mặt CeraVe Dạng Kem Tạo Bọt Cho Da Thường, Khô 236ml",461503,CeraVe,0,0,0,Sữa rửa mặt
Gel Rửa Mặt Freeplus Làm Sạch Dịu Nhẹ Cho Da Dầu 100ml,224000,Freeplus,0,4.7,3,Sữa rửa mặt
Sữa Rửa Mặt Simple Repair+ Phục Hồi Dịu Da 240ml,253300,Simple,0,0,0,Sữa rửa mặt
Sữa Rửa Mặt Simple Hydrate+ Cấp Ẩm Căng Mướt 240ml,253300,Simple,0,0,0,Sữa rửa mặt
